Município,Ano,Código IBGE,Localização,Desmatamento (km²),PIB per capita (R$),PIB (R$ 1.000),VAB Agropecuária (R$ 1.000),VAB Indústria (R$ 1.000),VAB Serviços (R$ 1.000),População,Focos de Queimada
Garrafão do Norte,2010,1503077,"Garrafão do Norte, Pará, Brazil",6.927067858829011,4831.21,121026.53,46680.94,5617.76,16823.3,25051,165
Garrafão do Norte,2011,1503077,"Garrafão do Norte, Pará, Brazil",9.828168982546062,4666.23,117108.37,33118.99,4787.42,18257.03,25097,188
Garrafão do Norte,2012,1503077,"Garrafão do Norte, Pará, Brazil",0.8633139413804184,5635.84,141780.75,50298.98,689.04,24245.72,25157,183
Garrafão do Norte,2013,1503077,"Garrafão do Norte, Pará, Brazil",0.3422754808861041,6795.17,171829.55,55949.77,6620.64,29815.85,25287,163
Garrafão do Norte,2014,1503077,"Garrafão do Norte, Pará, Brazil",3.964356819603947,7200.91,182233.4,48329.76,7421.1,37158.9,25307,156
Garrafão do Norte,2015,1503077,"Garrafão do Norte, Pará, Brazil",1.263303557010346,7592.22,192280.44,53842.32,8463.3,37040.31,25326,172
Garrafão do Norte,2016,1503077,"Garrafão do Norte, Pará, Brazil",0.9888519727124708,8547.0,216623.69,68684.98,8886.35,42293.59,25345,76
Garrafão do Norte,2017,1503077,"Garrafão do Norte, Pará, Brazil",0.6054992822755523,9553.58,242307.42,76960.94,9600.71,44146.23,25363,135
Garrafão do Norte,2018,1503077,"Garrafão do Norte, Pará, Brazil",0.9817193130593648,8403.86,218668.37,46581.92,8713.94,45659.93,26020,27
Garrafão do Norte,2019,1503077,"Garrafão do Norte, Pará, Brazil",0.6202384219708215,8452.59,220325.32,41031.35,8259.66,46120.36,26066,90
Garrafão do Norte,2020,1503077,"Garrafão do Norte, Pará, Brazil",0.9255220406967,9831.84,256719.2,70897.48,8882.29,46323.7,26111,68
Garrafão do Norte,2021,1503077,"Garrafão do Norte, Pará, Brazil",1.1580773752376408,10553.72,276032.65,75424.66,9990.9,49008.46,26155,88
Garrafão do Norte,2022,1503077,"Garrafão do Norte, Pará, Brazil",2.011502235815794,11126.97,288800.14,73355.69,10894.49,56312.0,25955,124
Garrafão do Norte,2023,1503077,"Garrafão do Norte, Pará, Brazil",2.126673205934916,11667.41,303168.72,76253.99,11446.06,59388.01,25984,133
Garrafão do Norte,2024,1503077,"Garrafão do Norte, Pará, Brazil",0.4592933335177674,12207.86,317537.3,79152.28,11997.63,62464.02,26011,101
Goianésia do Pará,2008,1503093,"Goianésia do Pará, Pará, Brazil",35.81138615850145,5167.42,147700.25,24058.19,25898.33,41947.29,28583,361
Goianésia do Pará,2009,1503093,"Goianésia do Pará, Pará, Brazil",25.888378269322388,5061.64,147617.79,18709.21,20721.11,42113.01,29164,567
Goianésia do Pará,2010,1503093,"Goianésia do Pará, Pará, Brazil",49.27119504431853,5610.99,170781.71,28888.13,25867.93,45256.65,30437,219
Goianésia do Pará,2011,1503093,"Goianésia do Pará, Pará, Brazil",21.454763272704604,6078.04,188607.79,32075.11,21114.28,52784.06,31031,231
Goianésia do Pará,2012,1503093,"Goianésia do Pará, Pará, Brazil",16.193822361142335,6413.9,226404.38,39800.48,15239.18,68712.74,35299,228
Goianésia do Pará,2013,1503093,"Goianésia do Pará, Pará, Brazil",38.347863221623726,7335.36,267740.61,49242.55,26937.56,67746.34,36500,263
Goianésia do Pará,2014,1503093,"Goianésia do Pará, Pará, Brazil",23.26505102220992,8537.85,318026.34,52772.32,38398.85,83363.91,37249,266
Goianésia do Pará,2015,1503093,"Goianésia do Pará, Pará, Brazil",24.64381827044156,8549.07,324651.0,70104.71,28776.59,82253.21,37975,236
Goianésia do Pará,2016,1503093,"Goianésia do Pará, Pará, Brazil",20.631369111778564,9680.6,374416.61,99045.62,24844.26,92696.57,38677,147
Goianésia do Pará,2017,1503093,"Goianésia do Pará, Pará, Brazil",23.59831587967522,9492.67,373555.45,98149.33,23091.1,90892.79,39352,178
Goianésia do Pará,2018,1503093,"Goianésia do Pará, Pará, Brazil",20.28202828898967,8514.52,339363.28,54560.14,18735.28,94833.21,39857,110
Goianésia do Pará,2019,1503093,"Goianésia do Pará, Pará, Brazil",29.97467490086281,8573.14,346998.04,59858.51,16231.64,90338.18,40475,174
Goianésia do Pará,2020,1503093,"Goianésia do Pará, Pará, Brazil",38.9871398763452,9072.58,372710.72,78243.41,15754.74,81172.73,41081,195
Goianésia do Pará,2021,1503093,"Goianésia do Pará, Pará, Brazil",28.96463340401932,12156.01,506638.18,168148.98,16662.37,107078.69,41678,117
Goianésia do Pará,2022,1503093,"Goianésia do Pará, Pará, Brazil",27.79356038149294,11189.85,472007.33,118821.7,18535.12,109992.92,42182,203
Goianésia do Pará,2023,1503093,"Goianésia do Pará, Pará, Brazil",18.905760096208617,11631.88,495844.38,126344.06,17975.3,114742.55,42628,217
Goianésia do Pará,2024,1503093,"Goianésia do Pará, Pará, Brazil",30.206041219052427,12073.92,519681.43,133866.41,17415.48,119492.19,43042,239
Gurupá,2008,1503101,"Gurupá, Pará, Brazil",3.6069753663752553,3148.37,79672.6,19571.32,2704.85,13625.09,25306,87
Gurupá,2009,1503101,"Gurupá, Pará, Brazil",5.5223850965047525,3581.04,91355.96,21696.0,2633.03,16692.81,25511,114
Gurupá,2010,1503101,"Gurupá, Pará, Brazil",6.227627239974281,3569.98,103743.6,25585.22,3437.39,15833.52,29060,76
Gurupá,2011,1503101,"Gurupá, Pará, Brazil",0.5800639453954312,4099.89,121028.71,29805.7,3718.96,18165.94,29520,90
Gurupá,2012,1503101,"Gurupá, Pará, Brazil",3.3980598681472234,4468.77,133897.85,37242.02,-155.36,20704.3,29963,99
Gurupá,2013,1503101,"Gurupá, Pará, Brazil",0.6455075498586318,5334.5,163913.03,45733.67,4637.08,23174.59,30727,73
Gurupá,2014,1503101,"Gurupá, Pará, Brazil",1.926837669184737,5824.13,181607.98,45926.59,5785.48,29929.97,31182,86
Gurupá,2015,1503101,"Gurupá, Pará, Brazil",0.2396815829436052,6230.65,197031.91,49403.67,6702.1,31692.83,31623,123
Gurupá,2016,1503101,"Gurupá, Pará, Brazil",1.248785076537937,6275.68,201129.37,46028.94,6428.48,33266.45,32049,177
Gurupá,2017,1503101,"Gurupá, Pará, Brazil",2.1708105644302247,7104.44,230595.82,50467.68,7037.0,36772.24,32458,135
Gurupá,2018,1503101,"Gurupá, Pará, Brazil",2.9506524870280835,8172.72,269626.32,46036.41,8596.33,50855.03,32991,60
Gurupá,2019,1503101,"Gurupá, Pará, Brazil",4.631436020769974,8415.96,280891.0,48677.2,8626.88,49152.12,33376,47
Gurupá,2020,1503101,"Gurupá, Pará, Brazil",3.8286028583146328,8735.59,294869.95,61192.14,7170.76,47278.55,33755,83
Gurupá,2021,1503101,"Gurupá, Pará, Brazil",2.1869698382621228,9795.38,334287.02,79022.9,8426.72,45322.74,34127,33
Gurupá,2022,1503101,"Gurupá, Pará, Brazil",2.3512404453359226,9872.37,336640.69,69675.0,9488.7,53795.63,34099,43
Gurupá,2023,1503101,"Gurupá, Pará, Brazil",1.7304163048568586,10381.48,355967.54,73189.86,10032.43,56849.66,34289,123
Gurupá,2024,1503101,"Gurupá, Pará, Brazil",8.646347214759375,10890.59,375294.38,76704.72,10576.17,59903.69,34460,358
Igarapé-Açu,2008,1503200,"Igarapé-Açu, Pará, Brazil",4.185389031770155,3048.3,106705.64,21386.72,8324.5,26459.81,35005,85
Igarapé-Açu,2009,1503200,"Igarapé-Açu, Pará, Brazil",0.9733865154782024,3437.78,121150.72,22592.97,7608.58,32395.3,35241,80
Igarapé-Açu,2010,1503200,"Igarapé-Açu, Pará, Brazil",0.5604712902718508,3817.19,136819.4,29073.75,9353.21,34387.75,35843,62
Igarapé-Açu,2011,1503200,"Igarapé-Açu, Pará, Brazil",0.0588020644858179,5702.86,206186.84,44430.57,31295.1,46268.24,36155,54
Igarapé-Açu,2012,1503200,"Igarapé-Açu, Pará, Brazil",0.1388050862429764,5823.12,212043.23,50850.86,19672.61,49335.42,36414,53
Igarapé-Açu,2013,1503200,"Igarapé-Açu, Pará, Brazil",0.8049942078319643,7320.01,269983.83,73353.8,32693.69,61159.76,36883,38
Igarapé-Açu,2014,1503200,"Igarapé-Açu, Pará, Brazil",0.0,7312.71,271389.3,61857.75,26415.61,70259.64,37112,51
Igarapé-Açu,2015,1503200,"Igarapé-Açu, Pará, Brazil",0.3040689424813433,7990.88,298323.48,84366.52,19389.39,74416.45,37333,32
Igarapé-Açu,2016,1503200,"Igarapé-Açu, Pará, Brazil",0.0953802320643597,8902.32,334255.31,88702.61,24727.63,86575.37,37547,18
Igarapé-Açu,2017,1503200,"Igarapé-Açu, Pará, Brazil",0.6157269162982574,8066.0,304515.62,58688.82,21530.68,84221.85,37753,32
Igarapé-Açu,2018,1503200,"Igarapé-Açu, Pará, Brazil",0.0,9200.36,355023.33,85443.2,21326.66,97277.03,38588,12
Igarapé-Açu,2019,1503200,"Igarapé-Açu, Pará, Brazil",0.0,8922.0,346235.89,56276.54,23437.89,103730.34,38807,20
Igarapé-Açu,2020,1503200,"Igarapé-Açu, Pará, Brazil",0.2214635750973973,9729.24,379664.1,74036.64,27825.96,100197.1,39023,33
Igarapé-Açu,2021,1503200,"Igarapé-Açu, Pará, Brazil",0.0653041310206217,10600.35,415894.01,82651.32,30206.44,108507.86,39234,23
Igarapé-Açu,2022,1503200,"Igarapé-Açu, Pará, Brazil",0.0,11327.99,441054.45,92550.51,30638.02,119905.33,38935,32
Igarapé-Açu,2023,1503200,"Igarapé-Açu, Pará, Brazil",0.108655539508948,11887.22,464069.42,96950.47,31829.68,126605.16,39039,34
Igarapé-Açu,2024,1503200,"Igarapé-Açu, Pará, Brazil",0.0,12446.44,487084.39,101350.42,33021.34,133305.0,39134,42
Igarapé-Miri,2008,1503309,"Igarapé-Miri, Pará, Brazil",2.3970003673570304,3423.59,193908.64,53245.56,10122.0,35041.21,56639,144
Igarapé-Miri,2009,1503309,"Igarapé-Miri, Pará, Brazil",3.146833742711721,3735.54,212936.93,58736.04,7330.34,37888.32,57003,146
Igarapé-Miri,2010,1503309,"Igarapé-Miri, Pará, Brazil",18.191708048587525,4086.01,237082.37,74174.26,9093.57,35824.8,58023,104
Igarapé-Miri,2011,1503309,"Igarapé-Miri, Pará, Brazil",2.7218076808380385,4672.77,273347.88,82618.85,9852.28,41854.95,58498,88
Igarapé-Miri,2012,1503309,"Igarapé-Miri, Pará, Brazil",1.0251790344340888,5456.87,321431.69,99191.6,18444.21,49389.42,58904,111
Igarapé-Miri,2013,1503309,"Igarapé-Miri, Pará, Brazil",0.9773576653896004,6279.64,374542.74,121941.7,13012.49,56702.17,59644,116
Igarapé-Miri,2014,1503309,"Igarapé-Miri, Pará, Brazil",0.2643894688521609,6857.06,411409.62,119490.21,15550.17,74579.65,59998,92
Igarapé-Miri,2015,1503309,"Igarapé-Miri, Pará, Brazil",0.5831305734654789,6206.97,374547.11,131674.92,14427.42,68769.13,60343,84
Igarapé-Miri,2016,1503309,"Igarapé-Miri, Pará, Brazil",0.1487110956717059,5821.45,353216.42,96754.32,13169.44,74415.64,60675,138
Igarapé-Miri,2017,1503309,"Igarapé-Miri, Pará, Brazil",0.4877487761139472,6176.89,376753.49,112592.23,14399.98,74875.47,60994,184
Igarapé-Miri,2018,1503309,"Igarapé-Miri, Pará, Brazil",1.1990487191548562,7923.89,494093.96,97610.84,21231.93,106678.24,62355,64
Igarapé-Miri,2019,1503309,"Igarapé-Miri, Pará, Brazil",0.8186518000592501,8283.4,519352.52,99426.88,25178.86,104447.62,62698,81
Igarapé-Miri,2020,1503309,"Igarapé-Miri, Pará, Brazil",1.079148362926652,9970.91,628526.34,168605.23,32090.98,105218.73,63036,94
Igarapé-Miri,2021,1503309,"Igarapé-Miri, Pará, Brazil",4.4130431037411,10908.41,691233.36,188507.34,38042.58,126217.96,63367,60
Igarapé-Miri,2022,1503309,"Igarapé-Miri, Pará, Brazil",0.5481754352617838,10172.8,642337.14,161911.17,31109.68,123136.95,63143,82
Igarapé-Miri,2023,1503309,"Igarapé-Miri, Pará, Brazil",0.9671909793298424,10673.9,675959.39,169170.08,32953.38,130108.52,63328,173
Igarapé-Miri,2024,1503309,"Igarapé-Miri, Pará, Brazil",1.1776222116361497,11175.0,709581.65,176429.0,34797.09,137080.08,63497,152
Inhangapi,2008,1503408,"Inhangapi, Pará, Brazil",1.093796486429897,3873.15,39250.46,13314.47,4148.4,5338.26,10134,47
Inhangapi,2009,1503408,"Inhangapi, Pará, Brazil",0.1068638220038006,3870.19,40160.97,12753.13,3976.08,5753.75,10377,74
Inhangapi,2010,1503408,"Inhangapi, Pará, Brazil",0.0,4559.36,45885.37,17036.54,4122.57,5955.94,10064,40
Inhangapi,2011,1503408,"Inhangapi, Pará, Brazil",0.0,5941.73,60712.57,25097.08,6294.4,7193.71,10218,34
Inhangapi,2012,1503408,"Inhangapi, Pará, Brazil",0.0614584920120483,6106.69,63466.85,27409.45,3437.76,8261.25,10393,38
Inhangapi,2013,1503408,"Inhangapi, Pará, Brazil",0.2377411037762075,8492.56,90810.9,41524.61,6920.22,10116.41,10693,33
Inhangapi,2014,1503408,"Inhangapi, Pará, Brazil",0.0,7943.98,86398.74,35602.66,7791.9,10515.6,10876,22
Inhangapi,2015,1503408,"Inhangapi, Pará, Brazil",0.0,8618.2,95257.02,36242.83,9717.52,12041.73,11053,25
Inhangapi,2016,1503408,"Inhangapi, Pará, Brazil",0.0679681966616149,10018.09,112443.02,45533.51,10183.24,13910.88,11224,20
Inhangapi,2017,1503408,"Inhangapi, Pará, Brazil",0.1966056848581503,10070.45,114682.28,45083.83,10166.41,13854.22,11388,36
Inhangapi,2018,1503408,"Inhangapi, Pará, Brazil",0.139759094507596,10911.49,126125.97,47723.22,11664.9,16762.25,11559,12
Inhangapi,2019,1503408,"Inhangapi, Pará, Brazil",0.1840397841068182,10230.93,119814.38,40565.36,12793.43,15502.54,11711,6
Inhangapi,2020,1503408,"Inhangapi, Pará, Brazil",0.2478255836305238,13141.94,155876.57,65517.47,16443.83,16279.72,11861,10
Inhangapi,2021,1503408,"Inhangapi, Pará, Brazil",0.3133565535480624,14541.47,174628.5,76518.94,19361.1,16987.32,12009,7
Inhangapi,2022,1503408,"Inhangapi, Pará, Brazil",0.0,14246.71,168622.5,68729.35,17247.15,18918.39,11836,24
Inhangapi,2023,1503408,"Inhangapi, Pará, Brazil",0.0,15019.41,178481.56,72846.38,18337.04,19931.57,11883,23
Inhangapi,2024,1503408,"Inhangapi, Pará, Brazil",0.0,15792.12,188340.62,76963.4,19426.93,20944.75,11926,19
Ipixuna do Pará,2008,1503457,"Ipixuna do Pará, Pará, Brazil",46.48903212800389,6612.22,281918.82,93587.2,85846.24,34694.35,42636,384
Ipixuna do Pará,2009,1503457,"Ipixuna do Pará, Pará, Brazil",32.84674858238944,6149.69,273021.53,96380.63,63421.65,35061.13,44396,311
Ipixuna do Pará,2010,1503457,"Ipixuna do Pará, Pará, Brazil",45.41090179929426,7546.6,387766.77,98362.46,148013.21,44672.87,51383,222
Ipixuna do Pará,2011,1503457,"Ipixuna do Pará, Pará, Brazil",14.34696914173246,9356.56,498873.0,141345.72,185269.54,58259.93,53318,187
Ipixuna do Pará,2012,1503457,"Ipixuna do Pará, Pará, Brazil",8.982797780532332,8545.1,440662.33,149389.46,106376.24,60620.19,51569,216
Ipixuna do Pará,2013,1503457,"Ipixuna do Pará, Pará, Brazil",18.308017766783383,8628.64,471201.52,148344.06,117220.32,56438.46,54609,181
Ipixuna do Pará,2014,1503457,"Ipixuna do Pará, Pará, Brazil",6.364802810017791,8609.39,487403.15,145294.89,110964.84,65603.36,56613,289
Ipixuna do Pará,2015,1503457,"Ipixuna do Pará, Pará, Brazil",13.98840382262403,7449.84,436247.64,73299.77,111195.66,63311.4,58558,339
Ipixuna do Pará,2016,1503457,"Ipixuna do Pará, Pará, Brazil",11.296972254044045,8026.09,485040.77,106153.34,92321.2,75564.32,60433,257
Ipixuna do Pará,2017,1503457,"Ipixuna do Pará, Pará, Brazil",8.37916540457628,8693.07,541030.49,85130.34,129148.76,80163.85,62237,344
Ipixuna do Pará,2018,1503457,"Ipixuna do Pará, Pará, Brazil",12.534018667687317,8308.76,518923.71,59804.22,109294.36,86431.59,62455,150
Ipixuna do Pará,2019,1503457,"Ipixuna do Pará, Pará, Brazil",7.314867663316429,8998.99,576412.56,45039.7,158913.31,97683.62,64053,124
Ipixuna do Pará,2020,1503457,"Ipixuna do Pará, Pará, Brazil",23.21876567322055,9260.9,607746.26,64688.23,154612.74,87510.28,65625,227
Ipixuna do Pará,2021,1503457,"Ipixuna do Pará, Pará, Brazil",29.62473561287954,9307.92,625212.97,83539.64,139060.65,89508.3,67170,206
Ipixuna do Pará,2022,1503457,"Ipixuna do Pará, Pará, Brazil",10.534001573963184,9449.18,646343.4,65523.61,143699.14,101712.53,68402,183
Ipixuna do Pará,2023,1503457,"Ipixuna do Pará, Pará, Brazil",19.640961955887573,9609.12,669365.74,61018.57,146557.51,106364.45,69659,291
Ipixuna do Pará,2024,1503457,"Ipixuna do Pará, Pará, Brazil",40.49691757696957,9769.07,692388.08,56513.53,149415.89,111016.37,70876,300
Irituia,2008,1503507,"Irituia, Pará, Brazil",4.394632615878538,2707.52,82777.04,15967.91,3383.54,20006.44,30573,154
Irituia,2009,1503507,"Irituia, Pará, Brazil",0.8491207721166033,3002.27,91725.21,15124.22,3221.31,23897.35,30552,174
Irituia,2010,1503507,"Irituia, Pará, Brazil",0.0,3369.7,105747.94,22680.18,4172.84,23901.27,31382,145
Irituia,2011,1503507,"Irituia, Pará, Brazil",4.879917543626571,3673.1,115441.8,21292.98,4238.13,26821.24,31429,135
Irituia,2012,1503507,"Irituia, Pará, Brazil",0.2142611686835722,3851.17,121281.06,23571.04,-3791.59,31999.92,31492,102
Irituia,2013,1503507,"Irituia, Pará, Brazil",0.9009262143004184,5127.12,162191.44,37107.13,5427.58,37114.24,31634,135
Irituia,2014,1503507,"Irituia, Pará, Brazil",0.0694458487014932,5543.55,175420.21,37073.5,7232.78,42317.28,31644,72
Irituia,2015,1503507,"Irituia, Pará, Brazil",1.8774993591025384,6452.32,204241.67,47876.44,8800.28,46024.0,31654,166
Irituia,2016,1503507,"Irituia, Pará, Brazil",1.8137108399571105,6936.68,219643.04,47012.17,8776.49,52726.42,31664,52
Irituia,2017,1503507,"Irituia, Pará, Brazil",0.9547761403347288,6855.19,217124.28,37908.39,8135.75,52720.87,31673,142
Irituia,2018,1503507,"Irituia, Pará, Brazil",0.3259875351935772,6567.12,213457.61,34506.21,8521.38,53211.64,32504,43
Irituia,2019,1503507,"Irituia, Pará, Brazil",0.0857028245849816,6771.94,220426.8,33662.71,7838.49,52278.61,32550,73
Irituia,2020,1503507,"Irituia, Pará, Brazil",0.5152809549303403,7649.76,249343.81,51604.23,8601.33,55348.78,32595,83
Irituia,2021,1503507,"Irituia, Pará, Brazil",0.785199578350405,8517.6,278005.93,60721.35,11029.18,53707.0,32639,55
Irituia,2022,1503507,"Irituia, Pará, Brazil",0.4562602879065764,8780.18,285439.24,55929.98,10939.73,63582.56,32509,98
Irituia,2023,1503507,"Irituia, Pará, Brazil",0.6757381695065557,9217.3,300099.44,58757.7,11583.25,66611.9,32558,86
Irituia,2024,1503507,"Irituia, Pará, Brazil",0.0,9654.42,314759.64,61585.43,12226.76,69641.24,32603,103
Itaituba,2008,1503606,"Itaituba, Pará, Brazil",169.95712993170957,5458.84,681618.16,74675.15,182241.42,198193.71,124865,1346
Itaituba,2009,1503606,"Itaituba, Pará, Brazil",148.66674562740585,5692.12,727726.33,78225.91,170334.52,217779.02,127848,1635
Itaituba,2010,1503606,"Itaituba, Pará, Brazil",91.13120468118998,9308.39,906106.52,89087.34,352893.09,228432.77,97343,1505
Itaituba,2011,1503606,"Itaituba, Pará, Brazil",89.40692361058443,9521.84,930322.24,94332.17,294218.52,251946.8,97704,934
Itaituba,2012,1503606,"Itaituba, Pará, Brazil",94.67597940304256,9495.39,929674.71,123947.39,159990.0,313152.38,97908,1479
Itaituba,2013,1503606,"Itaituba, Pará, Brazil",188.22732825866373,11853.31,1165927.03,161806.38,212588.37,415862.47,98363,702
Itaituba,2014,1503606,"Itaituba, Pará, Brazil",99.53245895520432,14562.86,1433058.38,219164.93,281765.26,521357.33,98405,1272
