Município,Ano,Código IBGE,Desmatamento (km²),PIB per capita (R$),PIB (R$ 1.000),VAB Agropecuária (R$ 1.000),VAB Indústria (R$ 1.000),VAB Serviços (R$ 1.000),População,Focos de Queimada,Total de Benefícios Básicos (Bolsa Família),Área plantada soja (ha),Área plantada milho (ha),Total Rebanho (Bovino),Internações por Doenças Respiratórias
São Geraldo do Araguaia,2017,1507458,1.8920583578679844,18260.16,441676.65,112091.31,65555.37,121131.91,24188,93,2733,0,5600,398801,2359
São Geraldo do Araguaia,2018,1507458,0.9904722242129064,19616.71,490241.08,97527.33,87346.38,133558.55,24991,24,2855,0,6100,353876,2000
São Geraldo do Araguaia,2019,1507458,1.4808200871452013,20942.55,520359.44,98403.16,95117.5,138521.5,24847,26,2774,0,3580,379623,1400
São Geraldo do Araguaia,2020,1507458,1.2606346238705546,24295.07,600209.8,130672.48,133728.01,132447.97,24705,38,3052,0,5376,376712,468
São Geraldo do Araguaia,2021,1507458,1.4740304222070957,28929.59,710684.37,175716.08,155056.88,146086.1,24566,23,2887,0,5900,385545,1234
São Geraldo do Araguaia,2022,1507458,0.5520944513131788,27072.57,666026.13,152074.56,130962.08,160139.48,24602,31,2899,0,5900,405000,1893
São Geraldo do Araguaia,2023,1507458,0.3552756676022227,28807.82,708371.5,160330.45,141676.18,169327.57,24590,26,2863,0,5900,382500,1621
São Geraldo do Araguaia,2024,1507458,0.0,30543.08,750716.87,168586.34,152390.27,178515.65,24579,42,2828,0,5115,409777,1616
São João da Ponta,2008,1507466,3.7603795773109647,3899.1,19296.62,6830.6,818.64,2744.44,4949,14,490,0,35,9348,
São João da Ponta,2009,1507466,0.3019015029333556,4259.87,21461.2,7180.84,836.18,3127.5,5038,34,476,0,35,953,
São João da Ponta,2010,1507466,2.310592902754017,4397.92,23155.05,7711.29,963.2,3224.61,5265,15,526,0,35,897,
São João da Ponta,2011,1507466,0.7264109597122559,4841.08,25948.17,8370.67,1017.69,3606.64,5360,14,758,0,30,654,
São João da Ponta,2012,1507466,0.0720976796039623,5201.03,28350.8,10027.25,-319.27,4207.99,5451,9,886,0,30,564,
São João da Ponta,2013,1507466,0.665064930478035,5332.76,29906.13,9381.82,921.84,4170.52,5608,10,951,0,15,654,
São João da Ponta,2014,1507466,0.1273569822455596,6194.48,35327.14,9847.39,1348.23,5307.75,5703,22,991,0,15,541,
São João da Ponta,2015,1507466,0.580251794753028,6534.34,37866.48,11131.52,1541.55,5624.75,5795,7,898,0,18,685,
São João da Ponta,2016,1507466,0.3721113628687976,6735.01,39628.78,11747.07,1485.98,6075.75,5884,15,916,0,13,1632,
São João da Ponta,2017,1507466,0.7872305188144966,7069.83,42206.88,11469.9,1478.45,5943.88,5970,20,945,0,15,829,
São João da Ponta,2018,1507466,0.6216733557046369,7365.55,44627.88,11553.2,1558.42,6504.22,6059,1,1097,0,15,901,
São João da Ponta,2019,1507466,0.4508138685166637,7562.76,46427.8,11824.78,1537.48,6271.86,6139,7,1077,0,15,957,
São João da Ponta,2020,1507466,0.6517322250238979,8429.14,52403.97,15313.0,1621.08,6315.0,6217,5,1069,0,15,913,
São João da Ponta,2021,1507466,0.3959156823558511,9120.92,57407.08,16515.5,1730.95,6168.92,6294,8,1068,0,20,1332,
São João da Ponta,2022,1507466,0.4007634201338551,9074.96,57050.56,15420.4,1846.11,7290.24,6287,8,1222,0,20,1454,
São João da Ponta,2023,1507466,0.3077862205578391,9456.92,59857.17,16058.31,1934.73,7602.33,6329,12,1269,0,22,1293,
São João da Ponta,2024,1507466,0.0,9838.88,62663.78,16696.22,2023.34,7914.42,6369,5,1316,0,12,208,
São João de Pirabas,2008,1507474,4.54622867947713,2880.95,56728.73,10038.21,4283.73,11952.97,19691,35,1987,0,80,4315,1743
São João de Pirabas,2009,1507474,1.9565956075898543,3265.44,64982.33,10591.94,3426.53,14845.16,19900,27,2536,0,60,3139,2031
São João de Pirabas,2010,1507474,1.3407917137280247,3621.83,74769.09,13011.18,4795.7,15447.22,20644,31,2793,0,50,2995,2154
São João de Pirabas,2011,1507474,1.131838849428851,4109.63,85850.14,14640.5,3858.61,17822.67,20890,43,3178,0,50,1878,1048
São João de Pirabas,2012,1507474,1.0038203056768762,4491.27,94878.12,18898.09,-2052.67,22101.68,21125,51,3691,0,50,1895,1046
São João de Pirabas,2013,1507474,1.2575540565576102,5658.3,121857.05,26403.61,5072.03,24137.36,21536,29,3719,0,50,2502,788
São João de Pirabas,2014,1507474,1.804558556980674,5863.61,127633.25,22551.86,5938.62,26340.21,21767,41,3539,0,50,3703,632
São João de Pirabas,2015,1507474,3.234148072131761,5972.59,131343.24,22778.35,6091.72,25713.15,21991,33,3514,0,50,3858,549
São João de Pirabas,2016,1507474,1.0765988851467538,6613.63,146868.85,29495.61,6925.92,29894.4,22207,33,3419,0,15,4645,716
São João de Pirabas,2017,1507474,0.6939397989815675,7092.43,158976.73,25668.26,7091.06,31851.71,22415,44,3335,0,40,4000,417
São João de Pirabas,2018,1507474,0.8938914302588103,7194.35,164333.31,23965.58,7573.36,34466.14,22842,12,3254,0,40,3312,400
São João de Pirabas,2019,1507474,1.9360334976977016,7324.63,168796.12,21401.6,9582.55,33990.69,23045,31,2757,0,40,3408,226
São João de Pirabas,2020,1507474,0.5664350739961087,7755.74,180274.41,26049.09,9162.52,32621.4,23244,22,3155,0,80,4341,564
São João de Pirabas,2021,1507474,1.9160691341971288,7771.66,182167.69,31753.39,6669.5,33056.89,23440,31,3058,0,80,5641,511
São João de Pirabas,2022,1507474,0.9567867174888434,8717.71,203045.7,31723.19,9139.22,38797.69,23291,20,3439,0,80,5359,579
São João de Pirabas,2023,1507474,0.7876236753109053,9121.82,213361.71,33122.02,9610.93,40596.99,23390,31,3479,0,80,5504,715
São João de Pirabas,2024,1507474,0.0,9525.94,223677.72,34520.85,10082.64,42396.28,23481,26,3519,0,64,5210,828
São João do Araguaia,2008,1507508,34.661897982257074,3360.63,40203.22,11764.34,1533.54,7534.36,11963,140,1453,0,2000,55400,525
São João do Araguaia,2009,1507508,15.374950170605857,3858.5,46004.85,13014.14,1716.14,8185.13,11923,85,1506,0,2000,58000,612
São João do Araguaia,2010,1507508,4.85774843226623,4137.06,54398.24,17234.64,2029.87,8688.79,13149,134,1405,0,1900,59500,749
São João do Araguaia,2011,1507508,3.073816946329751,5495.79,72681.86,27448.52,2778.23,10614.54,13225,53,1757,0,2400,60600,600
São João do Araguaia,2012,1507508,2.079207284335961,5884.97,78228.95,28742.65,-456.06,11298.82,13293,50,1771,0,2400,51500,402
São João do Araguaia,2013,1507508,3.3733058253423525,6683.54,89686.37,27801.05,3480.24,12234.41,13419,32,1974,0,2400,49500,604
São João do Araguaia,2014,1507508,4.519668631864189,6806.65,91685.6,23340.69,4075.87,13715.06,13470,44,2316,0,300,52000,345
São João do Araguaia,2015,1507508,4.933437261142252,7740.96,104665.58,28284.94,7440.98,16016.98,13521,86,2229,0,300,56500,233
São João do Araguaia,2016,1507508,6.6039451393895,8094.73,109837.36,37125.71,5246.7,15906.64,13569,54,2297,1000,400,78438,366
São João do Araguaia,2017,1507508,4.822365400696795,8592.24,116992.0,36463.52,6243.42,17461.22,13616,107,2328,400,400,93084,300
São João do Araguaia,2018,1507508,3.949818207586092,8773.0,122295.59,31902.59,6299.28,20231.88,13940,48,2314,400,400,80304,405
São João do Araguaia,2019,1507508,5.266375215675678,9534.22,133440.87,35624.96,7211.1,21001.59,13996,42,2283,400,400,88100,220
São João do Araguaia,2020,1507508,4.772330874687256,11638.33,163530.11,52492.08,9308.5,20790.49,14051,32,2376,392,392,105280,112
São João do Araguaia,2021,1507508,5.3752458239891645,13249.93,186890.29,70257.62,10509.58,24534.6,14105,20,2249,392,392,131830,204
São João do Araguaia,2022,1507508,4.806150795894546,12434.79,175351.35,55649.0,9985.5,24464.71,14102,46,2602,392,392,130550,381
São João do Araguaia,2023,1507508,3.260143204080946,13103.71,185297.8,58864.13,10674.83,25743.67,14141,30,2679,392,392,120600,239
São João do Araguaia,2024,1507508,2.1579183793972128,13772.63,195244.26,62079.26,11364.15,27022.64,14176,48,2757,558,0,125378,129
São Miguel do Guamá,2008,1507607,7.789224986691893,4901.54,218275.31,58547.54,26247.9,54079.51,44532,181,4392,0,600,27156,1319
São Miguel do Guamá,2009,1507607,0.6555595866105862,6003.17,269049.9,84266.52,28826.14,65459.64,44818,169,4734,0,1000,37012,3140
São Miguel do Guamá,2010,1507607,0.0808131347650175,6566.07,338329.77,123829.19,35083.66,69270.21,51527,152,5144,0,1300,36800,2420
São Miguel do Guamá,2011,1507607,1.344461837302748,7008.05,366871.53,122778.01,37928.03,77548.02,52350,132,6627,0,1500,36200,2316
São Miguel do Guamá,2012,1507607,1.2442870016206578,7448.58,395579.16,144280.45,21958.81,86060.6,53108,135,7118,0,1500,37319,1814
São Miguel do Guamá,2013,1507607,0.818479944189584,10792.4,587289.94,255904.6,53408.11,108138.89,54417,100,7512,0,1500,38834,1551
São Miguel do Guamá,2014,1507607,0.2154795772943773,10095.32,557170.66,181129.89,64109.52,121992.03,55191,108,7499,0,0,41430,1169
São Miguel do Guamá,2015,1507607,1.5251034488845685,10015.23,560271.85,168253.92,58737.22,128771.34,55942,113,7171,0,0,45400,1485
São Miguel do Guamá,2016,1507607,1.209768696524656,11675.92,661639.59,237916.75,57545.38,145092.29,56667,63,7099,0,0,42543,1081
São Miguel do Guamá,2017,1507607,1.6746946616845984,11646.0,668061.42,233551.11,52469.14,145777.51,57364,130,7920,0,600,28085,1511
São Miguel do Guamá,2018,1507607,0.6651878358830474,11591.64,676117.1,224490.52,51783.98,153034.18,58328,38,8148,0,0,43702,1534
São Miguel do Guamá,2019,1507607,0.210452933169506,10684.42,630231.12,179242.47,39775.6,150975.48,58986,76,7837,0,1000,40166,1109
São Miguel do Guamá,2020,1507607,0.6570978103069047,12130.0,723335.95,220678.47,46359.28,163384.36,59632,75,7907,0,1000,37365,527
São Miguel do Guamá,2021,1507607,0.8411977650932154,13160.19,793138.62,248068.91,47210.29,173874.98,60268,34,7454,0,1000,41610,2065
São Miguel do Guamá,2022,1507607,0.3930186972032004,13960.09,842538.41,268910.93,56985.26,188507.86,60353,95,8744,0,1000,46400,2191
São Miguel do Guamá,2023,1507607,0.1002003669301051,14547.93,883968.66,281118.69,58664.79,197990.25,60763,90,8990,0,1000,43335,1991
São Miguel do Guamá,2024,1507607,0.0,15135.77,925398.91,293326.45,60344.32,207472.64,61140,68,9236,0,675,44329,2444
São Sebastião da Boa Vista,2008,1507706,0.0,3010.27,64717.81,25509.67,1654.09,8125.16,21499,22,2006,0,25,0,836
São Sebastião da Boa Vista,2009,1507706,0.4644177239186772,3196.78,69926.31,24021.88,2268.32,10380.4,21874,32,2415,0,30,101,862
São Sebastião da Boa Vista,2010,1507706,2.099645348655553,4295.48,98323.59,37505.47,5472.17,11897.16,22890,12,2829,0,0,111,1192
São Sebastião da Boa Vista,2011,1507706,0.0,5175.88,120634.27,49077.64,5787.22,14352.12,23307,17,3631,0,30,98,1175
São Sebastião da Boa Vista,2012,1507706,0.0787894814731292,5550.32,131520.27,55449.3,1141.78,18699.43,23696,16,3859,0,20,98,871
São Sebastião da Boa Vista,2013,1507706,0.2582120326858733,6320.27,153980.77,58952.44,4978.46,22980.61,24363,17,3880,0,20,90,1199
São Sebastião da Boa Vista,2014,1507706,0.0,6656.03,164856.56,58283.42,5456.41,25454.38,24768,9,4090,0,0,93,1038
São Sebastião da Boa Vista,2015,1507706,0.0,6733.26,169415.6,58070.52,4166.62,25012.93,25161,42,3825,0,0,79,1077
São Sebastião da Boa Vista,2016,1507706,0.1360072602666911,6926.94,176914.04,54976.36,4881.91,27122.08,25540,24,4341,0,0,70,1110
São Sebastião da Boa Vista,2017,1507706,0.0699523642474012,7986.91,206892.89,66163.03,5062.2,27957.0,25904,17,4894,0,0,69,1072
São Sebastião da Boa Vista,2018,1507706,0.0,7953.59,209187.35,58723.43,5334.19,34550.18,26301,15,5158,0,0,56,1321
São Sebastião da Boa Vista,2019,1507706,0.0913952683057647,7710.73,205413.94,55128.03,5144.57,31141.07,26640,4,5166,0,0,49,1285
São Sebastião da Boa Vista,2020,1507706,0.4129797715383023,8478.11,228688.6,65856.23,4900.38,31487.89,26974,12,5140,0,0,54,861
São Sebastião da Boa Vista,2021,1507706,0.2728362401283159,8974.71,245027.55,66735.7,5524.01,32726.82,27302,3,5081,0,0,50,806
São Sebastião da Boa Vista,2022,1507706,0.0,9649.9,261343.13,73290.62,5915.03,38236.83,27082,8,5802,0,0,70,1189
São Sebastião da Boa Vista,2023,1507706,0.0,10089.23,274803.17,76067.91,6115.39,40269.48,27237,42,6039,0,0,200,1312
São Sebastião da Boa Vista,2024,1507706,0.0760906153150326,10528.55,288263.21,78845.2,6315.75,42302.13,27379,15,6277,0,0,92,1570
Tailândia,2008,1507953,71.89482601101646,4506.96,313598.58,23053.95,80265.46,82613.56,69581,459,1881,0,900,93863,2827
Tailândia,2009,1507953,16.1901754653516,4833.32,351479.2,29001.19,65883.1,99117.29,72720,526,4507,0,900,89929,2702
Tailândia,2010,1507953,48.57769835450066,5324.16,422200.9,42564.6,80529.66,106041.09,79299,313,6182,120,775,80354,2724
Tailândia,2011,1507953,19.03543400810253,5971.95,492291.63,54604.83,81623.84,124652.56,82434,214,7694,200,1900,83824,2529
Tailândia,2012,1507953,8.983965726391235,5950.3,508560.61,49688.72,103485.12,117652.66,85468,258,8143,700,2820,83470,2641
Tailândia,2013,1507953,33.273152253683584,6854.74,620710.23,58179.24,109980.16,157299.87,90552,157,9377,900,3660,63,2437
Tailândia,2014,1507953,9.889577149976498,7923.99,744110.03,53494.59,163701.45,205515.62,93906,264,9957,3000,4000,80804,3387
Tailândia,2015,1507953,6.7028531729030085,8129.01,789822.66,62067.98,126606.98,233595.73,97161,269,9623,4370,7550,74987,3337
Tailândia,2016,1507953,13.706467067812644,8718.03,874418.69,85926.42,126140.94,250322.0,100300,176,8627,6000,7500,83175,3140
Tailândia,2017,1507953,13.772546032741374,8195.75,846793.17,67934.32,114059.51,242263.42,103321,270,7957,5000,6000,78683,2886
Tailândia,2018,1507953,13.625316207091917,8658.2,897543.94,86725.5,103563.53,271948.83,103664,143,7628,11000,11250,79557,4070
Tailândia,2019,1507953,19.96679563222914,8924.77,949051.6,84360.55,104867.14,285539.25,106339,171,7012,11000,11250,85986,3557
Tailândia,2020,1507953,37.48152602548833,9894.22,1078162.81,140189.62,138377.93,280312.19,108969,320,8542,17500,18000,86100,3445
Tailândia,2021,1507953,39.4496731890063,11579.35,1291722.48,154773.95,178261.04,366231.58,111554,224,7879,17500,18000,86300,3873
Tailândia,2022,1507953,24.67817681997203,11091.04,1234630.36,132207.71,154012.52,354237.25,111318,242,9575,17500,18000,86500,4358
Tailândia,2023,1507953,35.63032401343199,11565.42,1302290.92,140382.4,159525.18,374582.17,112602,362,9852,17500,18000,87000,4700
Tailândia,2024,1507953,65.12649310998883,12039.79,1369951.48,148557.09,165037.84,394927.08,113785,452,10128,19107,19608,83228,4417
Terra Alta,2008,1507961,1.305048057137618,2658.44,27573.32,5351.86,1177.42,5591.42,10372,14,1094,0,50,5390,
Terra Alta,2009,1507961,0.0997547938386542,2974.55,31470.77,5811.62,1356.13,6532.19,10580,25,1029,0,50,4102,
Terra Alta,2010,1507961,0.4050661299139448,3403.26,34897.02,7429.08,1591.62,6693.4,10254,20,1329,0,50,3768,
Terra Alta,2011,1507961,0.1583993373233629,3840.81,40005.84,8030.71,1789.01,7686.22,10416,15,1677,0,50,3816,
Terra Alta,2012,1507961,0.4229402602755204,3837.13,40539.32,9414.28,-1822.6,8321.59,10565,16,1814,0,45,3039,
Terra Alta,2013,1507961,0.1480441708909638,5852.4,63334.62,16017.44,4129.87,10735.09,10822,26,1820,0,60,4311,
Terra Alta,2014,1507961,0.1923608265447064,5195.36,57008.68,11271.56,2455.06,10898.05,10973,7,1971,0,60,4838,
Terra Alta,2015,1507961,0.0,5679.69,63158.19,12634.4,3337.38,12076.23,11120,18,1787,0,50,4912,
Terra Alta,2016,1507961,0.3350148521119383,6053.03,68169.26,16015.16,3169.35,12800.17,11262,5,1876,0,40,4284,
Terra Alta,2017,1507961,0.0,6300.5,71819.37,14096.46,3095.78,13960.94,11399,21,2247,0,60,2056,
Terra Alta,2018,1507961,0.31946064610219,6071.97,70380.17,6955.28,3173.55,15083.32,11591,5,2498,0,5,3390,
Terra Alta,2019,1507961,0.1732482221851923,6080.78,71266.73,6573.78,2652.06,14622.37,11720,2,2506,0,5,3212,
Terra Alta,2020,1507961,0.2096249406260421,6514.7,77179.64,8141.51,2639.51,14111.46,11847,3,2480,0,5,4548,
Terra Alta,2021,1507961,0.1307793326268216,6937.27,83046.1,8621.48,2698.75,14744.04,11971,1,2433,0,5,4615,
Terra Alta,2022,1507961,0.0997996941913469,7534.37,89125.67,11020.69,3494.1,16941.4,11829,7,2752,0,5,5641,
Terra Alta,2023,1507961,0.2647169455158124,7858.95,93391.49,11191.4,3660.52,17734.95,11883,11,2866,0,5,6236,
Terra Alta,2024,1507961,0.0,8183.53,97657.3,11362.11,3826.94,18528.5,11933,4,2980,0,0,4713,
Terra Santa,2008,1507979,5.643963088065494,3048.04,48418.05,9116.24,1985.7,11361.63,15885,46,1560,0,20,47178,834
Terra Santa,2009,1507979,4.057797499849465,3492.21,55889.26,10018.59,2205.01,13866.62,16004,125,1509,0,20,39157,789
Terra Santa,2010,1507979,4.242913923723591,4246.36,71984.33,14545.07,8607.25,14881.26,16952,32,1879,0,30,38373,1058
Terra Santa,2011,1507979,1.3944545091022909,4465.28,76490.27,12012.04,3714.49,17462.33,17130,30,2084,0,10,25000,779
Terra Santa,2012,1507979,0.6448021720074442,19995.46,346021.5,12422.88,230772.2,53097.54,17305,58,2357,0,23,27325,1492
Terra Santa,2013,1507979,2.982561649496164,17275.48,304290.26,15475.22,182569.15,50459.09,17614,55,2364,0,12,36672,1373
Terra Santa,2014,1507979,3.896049493710138,22484.2,399836.61,14927.51,257929.82,67505.97,17783,83,2354,0,10,35419,1086
Terra Santa,2015,1507979,4.551526868095413,27007.05,484668.43,15982.51,314198.3,83597.38,17946,96,2193,0,14,30133,723
Terra Santa,2016,1507979,3.041407743643568,25335.93,458706.95,17778.42,275919.88,82673.71,18105,46,2405,0,10,33442,878
Terra Santa,2017,1507979,2.208719365312949,28888.96,527425.67,17392.18,334843.77,87488.98,18257,32,2663,0,10,36177,1085
Terra Santa,2018,1507979,1.4007140951082584,27410.43,510354.77,15880.15,311076.74,90297.12,18619,24,2723,0,10,29557,1107
Terra Santa,2019,1507979,4.561228768067836,25068.1,470503.14,15434.49,272932.62,81821.64,18769,18,2624,0,10,28466,1043
Terra Santa,2020,1507979,2.786888798923585,22916.03,433502.53,19343.46,243018.77,68702.74,18917,50,2628,0,8,29341,725
Terra Santa,2021,1507979,3.89334172622388,27253.9,519541.12,25487.82,303399.46,76049.11,19063,18,2625,0,8,32706,1094
Terra Santa,2022,1507979,4.930948184146664,34143.41,638850.2,21733.55,392992.69,103922.24,18711,62,2923,0,10,33500,834
Terra Santa,2023,1507979,5.573530432738585,36230.28,679195.62,22575.96,419266.26,110166.49,18747,87,3009,0,10,36730,1010
Terra Santa,2024,1507979,4.5200623044660375,38317.14,719541.05,23418.37,445539.82,116410.74,18779,80,3094,0,5,30254,1196
Tomé-Açu,2008,1508001,36.04450309218238,5993.66,290824.2,79467.42,41752.32,75593.21,48522,441,3808,0,3300,165000,3604
Tomé-Açu,2009,1508001,13.78121079654646,5876.46,285636.97,65420.26,36553.27,77692.38,48607,316,4937,0,3000,110080,2942
Tomé-Açu,2010,1508001,35.88316951293864,5943.89,335913.01,73129.23,59736.11,82014.2,56514,389,5854,0,3000,116021,3619
Tomé-Açu,2011,1508001,6.25081904211035,6939.39,397127.3,83042.9,65595.75,93666.74,57228,251,7349,0,3000,108214,2752
Tomé-Açu,2012,1508001,1.0051136060498205,7512.2,435061.28,97482.32,33547.66,128952.71,57914,310,8092,0,3500,110739,3426
Tomé-Açu,2013,1508001,13.589660222985977,7935.0,469053.73,119898.82,44105.29,116738.14,59112,249,7886,0,2000,94385,3119
Tomé-Açu,2014,1508001,7.6540758147151,8629.47,515999.42,125331.84,57690.63,137233.24,59795,270,8293,0,2000,99782,2793
Tomé-Açu,2015,1508001,4.93159177781498,9214.11,557048.24,118917.34,51060.21,156186.58,60456,300,7489,0,1000,100550,2693
Tomé-Açu,2016,1508001,7.279505524836986,10535.87,643688.76,152872.11,51539.51,180914.3,61095,252,7493,0,500,101641,2544
Tomé-Açu,2017,1508001,11.49174461026047,10361.73,639411.89,114143.58,51557.24,189176.58,61709,322,8486,0,600,95471,2641
Tomé-Açu,2018,1508001,16.480499646768887,10622.37,667658.41,103084.58,53379.0,206616.68,62854,181,9024,0,720,99534,2607
Tomé-Açu,2019,1508001,13.51624482010328,11206.06,710990.84,111045.81,57994.95,216694.63,63447,169,8749,0,720,105335,2970
Tomé-Açu,2020,1508001,15.954683274807731,12747.84,816244.22,126640.81,78723.42,232531.03,64030,262,8853,0,720,116686,2687
Tomé-Açu,2021,1508001,22.904509418794422,16107.91,1040635.19,224586.67,109070.71,265619.89,64604,178,8482,0,720,126689,3031
Tomé-Açu,2022,1508001,22.49279847719628,14250.96,927416.81,166966.01,78739.61,264516.67,65077,304,9820,0,720,136667,2960
