"Código","Unidade Territorial","UF","Referência","Total de Benefícios Básicos","Total de Benefícios Variáveis","Total de Benefícios Variáveis vinculados ao Jovem (BVJ)","Total de Benefícios Variáveis vinculados à Nutriz (BVN)","Total de Benefícios Variáveis vinculados à Gestante (BVG)","Total de Benefícios para Superação da Extrema Pobreza (BSP)"
"150780","SENADOR JOSÉ PORFÍRIO","PA","2009","1718","3280","332","","",""
"150780","SENADOR JOSÉ PORFÍRIO","PA","2021","3174","4694","853","115","40","2749"
"150780","SENADOR JOSÉ PORFÍRIO","PA","2006","851","2178","","","",""
"150780","SENADOR JOSÉ PORFÍRIO","PA","2008","1718","3301","310","","",""
"150780","SENADOR JOSÉ PORFÍRIO","PA","2014","2427","4253","700","60","94","2264"
"150780","SENADOR JOSÉ PORFÍRIO","PA","2019","3321","5226","814","92","159","2789"
"150780","SENADOR JOSÉ PORFÍRIO","PA","2013","2396","4187","687","1","35","2137"
"150780","SENADOR JOSÉ PORFÍRIO","PA","2005","616","1639","","","",""
"150780","SENADOR JOSÉ PORFÍRIO","PA","2004","260","781","","","",""
"150780","SENADOR JOSÉ PORFÍRIO","PA","2011","2120","4029","483","10","8",""
"150780","SENADOR JOSÉ PORFÍRIO","PA","2018","3522","5217","847","72","141","3107"
"150780","SENADOR JOSÉ PORFÍRIO","PA","2015","2372","4065","630","48","55","2213"
"150780","SENADOR JOSÉ PORFÍRIO","PA","2017","3072","4811","781","86","167","2791"
"150780","SENADOR JOSÉ PORFÍRIO","PA","2016","2550","4338","706","44","95","2352"
"150780","SENADOR JOSÉ PORFÍRIO","PA","2012","2205","4061","716","44","50","1333"
"150780","SENADOR JOSÉ PORFÍRIO","PA","2007","1439","3041","","","",""
"150790","SOURE","PA","2020","3737","5858","1008","9","45","2124"
"150790","SOURE","PA","2019","3778","5989","1020","107","119","2075"
"150790","SOURE","PA","2021","3680","5609","1031","79","27","2074"
"150790","SOURE","PA","2007","1848","3690","","","",""
"150790","SOURE","PA","2016","3344","5590","1047","32","26","1605"
"150790","SOURE","PA","2015","3212","5360","992","49","48","1774"
"150790","SOURE","PA","2005","1310","3037","","","",""
"150790","SOURE","PA","2012","2964","4941","1023","43","23","1606"
"150790","SOURE","PA","2009","2124","3973","485","","",""
"150790","SOURE","PA","2018","3759","5981","1081","104","20","1968"
"150790","SOURE","PA","2017","3496","5744","1054","81","92","1634"
"150790","SOURE","PA","2013","3291","5517","955","33","27","2405"
"150790","SOURE","PA","2014","3477","5696","1059","49","56","2231"
"150790","SOURE","PA","2004","1144","2574","","","",""
"150790","SOURE","PA","2011","2934","4905","283","3","",""
"150790","SOURE","PA","2006","1840","3722","","","",""
"150790","SOURE","PA","2008","1855","3432","429","","",""
"150790","SOURE","PA","2010","2425","4302","406","","",""
"150795","TAILÂNDIA","PA","2009","4507","11183","1069","","",""
"150795","TAILÂNDIA","PA","2004","2221","4793","","","",""
"150795","TAILÂNDIA","PA","2011","7694","16704","1709","97","30",""
"150795","TAILÂNDIA","PA","2010","6182","13452","1191","","",""
"150795","TAILÂNDIA","PA","2017","7957","16775","2550","204","543","2580"
"150795","TAILÂNDIA","PA","2021","7879","14631","2676","180","107","2508"
"150795","TAILÂNDIA","PA","2015","9623","18413","2526","99","346","3237"
"150795","TAILÂNDIA","PA","2005","2696","5939","","","",""
"150795","TAILÂNDIA","PA","2007","2080","6023","","","",""
"150795","TAILÂNDIA","PA","2014","9957","18925","2575","192","382","3816"
"150795","TAILÂNDIA","PA","2012","8143","16384","2356","70","189","2196"
"150795","TAILÂNDIA","PA","2006","2231","6359","","","",""
"150795","TAILÂNDIA","PA","2019","7012","14607","2399","185","327","1963"
"150795","TAILÂNDIA","PA","2020","8542","15144","2440","2","104","2328"
"150795","TAILÂNDIA","PA","2016","8627","18198","2708","185","606","3041"
"150795","TAILÂNDIA","PA","2018","7628","15921","2472","191","353","2261"
"150795","TAILÂNDIA","PA","2013","9377","18473","2163","87","193","4602"
"150795","TAILÂNDIA","PA","2008","1881","5633","795","","",""
"150796","TERRA ALTA","PA","2010","1329","2400","308","","",""
"150796","TERRA ALTA","PA","2013","1820","2953","536","15","23","717"
"150796","TERRA ALTA","PA","2011","1677","2911","412","","",""
"150796","TERRA ALTA","PA","2019","2506","2960","506","57","62","1152"
"150796","TERRA ALTA","PA","2006","1042","2278","","","",""
"150796","TERRA ALTA","PA","2004","404","761","","","",""
"150796","TERRA ALTA","PA","2005","423","793","","","",""
"150796","TERRA ALTA","PA","2009","1029","1963","354","","",""
"150796","TERRA ALTA","PA","2017","2247","3101","544","85","84","976"
"150796","TERRA ALTA","PA","2012","1814","3007","607","32","25","651"
"150796","TERRA ALTA","PA","2008","1094","2082","306","","",""
"150796","TERRA ALTA","PA","2007","1105","2322","","","",""
"150796","TERRA ALTA","PA","2018","2498","3105","533","79","88","1061"
"150796","TERRA ALTA","PA","2016","1876","2904","549","46","41","842"
"150796","TERRA ALTA","PA","2015","1787","2803","560","47","38","663"
"150796","TERRA ALTA","PA","2020","2480","2820","490","5","44","1206"
"150796","TERRA ALTA","PA","2021","2433","2675","492","53","6","1280"
"150796","TERRA ALTA","PA","2014","1971","3040","630","42","47","705"
"150797","TERRA SANTA","PA","2021","2625","3503","669","79","23","1670"
"150797","TERRA SANTA","PA","2006","1380","3296","","","",""
"150797","TERRA SANTA","PA","2019","2624","3784","673","71","122","1919"
"150797","TERRA SANTA","PA","2020","2628","3631","631","2","56","1898"
"150797","TERRA SANTA","PA","2011","2084","4054","713","6","1",""
"150797","TERRA SANTA","PA","2008","1560","3349","508","","",""
"150797","TERRA SANTA","PA","2018","2723","3946","673","85","99","1893"
"150797","TERRA SANTA","PA","2014","2354","3876","845","72","37","2090"
"150797","TERRA SANTA","PA","2012","2357","4158","908","11","45","1037"
"150797","TERRA SANTA","PA","2007","1575","3572","","","",""
"150797","TERRA SANTA","PA","2017","2663","3991","702","84","89","2289"
"150797","TERRA SANTA","PA","2015","2193","3646","764","32","7","1956"
"150797","TERRA SANTA","PA","2010","1879","3755","566","","",""
"150797","TERRA SANTA","PA","2013","2364","4134","839","21","11","2076"
"150797","TERRA SANTA","PA","2005","986","2548","","","",""
"150797","TERRA SANTA","PA","2016","2405","3863","725","64","116","2094"
"150797","TERRA SANTA","PA","2009","1509","3413","628","","",""
"150797","TERRA SANTA","PA","2004","822","2091","","","",""
"150800","TOMÉ-AÇU","PA","2021","8482","14695","2548","220","50","2889"
"150800","TOMÉ-AÇU","PA","2009","4937","10312","1719","","",""
"150800","TOMÉ-AÇU","PA","2017","8486","16701","2612","261","471","2533"
"150800","TOMÉ-AÇU","PA","2006","4159","9723","","","",""
"150800","TOMÉ-AÇU","PA","2011","7349","14839","2093","18","25",""
"150800","TOMÉ-AÇU","PA","2014","8293","16135","2845","141","247","2762"
"150800","TOMÉ-AÇU","PA","2007","3919","9336","","","",""
"150800","TOMÉ-AÇU","PA","2005","3343","7743","","","",""
"150800","TOMÉ-AÇU","PA","2019","8749","16304","2369","223","131","2934"
"150800","TOMÉ-AÇU","PA","2012","8092","15936","2763","136","198","2580"
"150800","TOMÉ-AÇU","PA","2018","9024","16879","2415","252","559","2990"
"150800","TOMÉ-AÇU","PA","2020","8853","15671","2315","0","52","2970"
"150800","TOMÉ-AÇU","PA","2004","1986","4935","","","",""
"150800","TOMÉ-AÇU","PA","2013","7886","15934","2441","139","154","2607"
"150800","TOMÉ-AÇU","PA","2010","5854","11811","1467","","",""
"150800","TOMÉ-AÇU","PA","2016","7493","15827","2648","202","350","2203"
"150800","TOMÉ-AÇU","PA","2015","7489","15080","2598","115","228","2209"
"150800","TOMÉ-AÇU","PA","2008","3808","8402","1502","","",""
"150803","TRACUATEUA","PA","2006","2902","6501","","","",""
"150803","TRACUATEUA","PA","2014","4753","8773","1420","120","186","2447"
"150803","TRACUATEUA","PA","2010","3182","6905","682","","",""
"150803","TRACUATEUA","PA","2020","5544","7581","1256","15","143","3493"
"150803","TRACUATEUA","PA","2007","2684","6232","","","",""
"150803","TRACUATEUA","PA","2012","4386","8519","1390","41","130","1120"
"150803","TRACUATEUA","PA","2019","5129","7664","1316","116","230","3394"
"150803","TRACUATEUA","PA","2021","5453","7080","1387","168","57","3332"
"150803","TRACUATEUA","PA","2018","5275","8191","1368","165","197","3460"
"150803","TRACUATEUA","PA","2015","4454","8036","1281","64","110","2395"
"150803","TRACUATEUA","PA","2008","2576","5948","703","","",""
"150803","TRACUATEUA","PA","2009","2799","6664","765","","",""
"150803","TRACUATEUA","PA","2013","4670","8971","1253","66","126","1912"
"150803","TRACUATEUA","PA","2011","3755","8184","443","16","53",""
"150803","TRACUATEUA","PA","2016","4363","7946","1404","101","213","2706"
"150803","TRACUATEUA","PA","2004","2410","5003","","","",""
"150803","TRACUATEUA","PA","2005","2722","5899","","","",""
"150803","TRACUATEUA","PA","2017","4608","7820","1398","119","219","2850"
"150805","TRAIRÃO","PA","2019","2049","3290","489","42","111","773"
"150805","TRAIRÃO","PA","2021","2220","3183","572","85","27","723"
"150805","TRAIRÃO","PA","2017","1832","3250","532","62","112","767"
"150805","TRAIRÃO","PA","2018","2044","3428","504","67","64","857"
"150805","TRAIRÃO","PA","2010","1553","3306","322","","",""
"150805","TRAIRÃO","PA","2005","462","1754","","","",""
"150805","TRAIRÃO","PA","2007","608","1839","","","",""
"150805","TRAIRÃO","PA","2004","230","716","","","",""
"150805","TRAIRÃO","PA","2014","1917","3429","575","32","26","1088"
"150805","TRAIRÃO","PA","2009","1326","3083","312","","",""
"150805","TRAIRÃO","PA","2006","506","1863","","","",""
"150805","TRAIRÃO","PA","2012","1712","3470","543","29","23","426"
"150805","TRAIRÃO","PA","2013","1896","3579","508","29","17","1035"
"150805","TRAIRÃO","PA","2015","1806","3214","545","30","27","936"
"150805","TRAIRÃO","PA","2020","2275","3340","511","2","75","828"
"150805","TRAIRÃO","PA","2008","683","1823","230","","",""
"150805","TRAIRÃO","PA","2011","1649","3611","415","34","",""
"150805","TRAIRÃO","PA","2016","1664","3137","543","47","101","853"
"150808","TUCUMÃ","PA","2019","718","3367","416","41","104","71"
"150808","TUCUMÃ","PA","2009","1490","4846","748","","",""
"150808","TUCUMÃ","PA","2008","1070","3823","657","","",""
"150808","TUCUMÃ","PA","2011","1880","5663","540","43","11",""
"150808","TUCUMÃ","PA","2014","2019","5300","745","65","82","125"
"150808","TUCUMÃ","PA","2017","763","3918","471","67","93","66"
"150808","TUCUMÃ","PA","2010","1672","5072","493","","",""
"150808","TUCUMÃ","PA","2005","1235","3551","","","",""
"150808","TUCUMÃ","PA","2021","862","3889","583","78","18","91"
"150808","TUCUMÃ","PA","2006","1260","4975","","","",""
"150808","TUCUMÃ","PA","2015","1701","5079","632","70","46","80"
"150808","TUCUMÃ","PA","2020","1251","3801","478","3","79","88"
"150808","TUCUMÃ","PA","2016","947","4640","595","59","106","64"
"150808","TUCUMÃ","PA","2004","1218","3288","","","",""
"150808","TUCUMÃ","PA","2018","754","3820","446","79","37","121"
"150808","TUCUMÃ","PA","2007","1429","4607","","","",""
"150808","TUCUMÃ","PA","2013","2065","5416","610","46","57","174"
"150808","TUCUMÃ","PA","2012","2084","5669","679","63","26","180"
"150810","TUCURUÍ","PA","2007","4949","12811","","","",""
"150810","TUCURUÍ","PA","2020","9061","15993","2655","6","190","918"
"150810","TUCURUÍ","PA","2005","3187","10194","","","",""
"150810","TUCURUÍ","PA","2021","8164","14678","2907","395","107","998"
"150810","TUCURUÍ","PA","2018","9486","18826","2865","329","603","1645"
"150810","TUCURUÍ","PA","2016","8545","17480","3096","198","421","4186"
"150810","TUCURUÍ","PA","2015","8486","16710","3034","184","251","4677"
"150810","TUCURUÍ","PA","2008","4748","11990","1091","","",""
"150810","TUCURUÍ","PA","2019","8713","16903","2636","222","564","889"
"150810","TUCURUÍ","PA","2012","9258","18893","3356","164","245","3352"
"150810","TUCURUÍ","PA","2004","2959","9318","","","",""
"150810","TUCURUÍ","PA","2011","8258","18283","2555","95","90",""
"150810","TUCURUÍ","PA","2013","9012","18386","3013","102","228","4311"
"150810","TUCURUÍ","PA","2017","9256","18889","2976","318","561","2706"
"150810","TUCURUÍ","PA","2014","9199","17894","3308","190","322","5010"
"150810","TUCURUÍ","PA","2009","6621","14929","1471","","",""
"150810","TUCURUÍ","PA","2010","7802","17021","1656","","",""
"150810","TUCURUÍ","PA","2006","4610","12380","","","",""
"150812","ULIANÓPOLIS","PA","2012","3498","6277","914","22","28","2260"
"150812","ULIANÓPOLIS","PA","2014","3639","5988","923","62","61","2587"
"150812","ULIANÓPOLIS","PA","2015","3513","5669","895","74","78","2382"
"150812","ULIANÓPOLIS","PA","2020","3475","4512","717","3","111","2361"
"150812","ULIANÓPOLIS","PA","2018","3463","4858","736","88","177","2202"
"150812","ULIANÓPOLIS","PA","2016","3248","5433","856","72","144","2129"
"150812","ULIANÓPOLIS","PA","2005","473","1419","","","",""
"150812","ULIANÓPOLIS","PA","2019","3125","4419","713","73","181","2111"
"150812","ULIANÓPOLIS","PA","2010","3187","6141","501","","",""
"150812","ULIANÓPOLIS","PA","2011","3438","6612","422","11","",""
"150812","ULIANÓPOLIS","PA","2009","2716","5495","401","","",""
"150812","ULIANÓPOLIS","PA","2008","1599","3501","354","","",""
"150812","ULIANÓPOLIS","PA","2021","3683","4464","844","123","51","2661"
"150812","ULIANÓPOLIS","PA","2006","967","2941","","","",""
"150812","ULIANÓPOLIS","PA","2004","469","1330","","","",""
"150812","ULIANÓPOLIS","PA","2017","3411","5166","800","91","150","2084"
"150812","ULIANÓPOLIS","PA","2013","3433","6165","784","47","48","2521"
"150812","ULIANÓPOLIS","PA","2007","1395","3554","","","",""
"150815","URUARÁ","PA","2021","6286","9061","1465","204","75","3491"
"150815","URUARÁ","PA","2020","6421","9559","1313","28","188","3521"
"150815","URUARÁ","PA","2009","3912","7766","834","","",""
"150815","URUARÁ","PA","2004","1496","4033","","","",""
"150815","URUARÁ","PA","2011","4703","9308","1214","35","8",""
"150815","URUARÁ","PA","2017","5633","9795","1477","193","325","3055"
"150815","URUARÁ","PA","2007","2940","7165","","","",""
"150815","URUARÁ","PA","2013","5417","9862","1563","98","60","2852"
"150815","URUARÁ","PA","2018","5934","9756","1387","222","287","3219"
"150815","URUARÁ","PA","2012","5165","9499","1722","105","105","2292"
"150815","URUARÁ","PA","2010","3999","7844","645","","",""
"150815","URUARÁ","PA","2019","5716","9384","1318","158","316","3125"
"150815","URUARÁ","PA","2015","5775","10185","1520","142","179","3565"
"150815","URUARÁ","PA","2006","2929","7390","","","",""
"150815","URUARÁ","PA","2014","5720","10127","1619","152","170","3324"
"150815","URUARÁ","PA","2008","2976","6678","609","","",""
"150815","URUARÁ","PA","2005","2422","6392","","","",""
"150815","URUARÁ","PA","2016","5517","10144","1578","149","306","3345"
"150820","VIGIA","PA","2012","6859","10983","2139","103","73","2952"
"150820","VIGIA","PA","2020","7231","9493","1730","0","67","2370"
"150820","VIGIA","PA","2006","3398","6388","","","",""
"150820","VIGIA","PA","2016","7014","10590","2017","149","111","4467"
"150820","VIGIA","PA","2004","2116","3988","","","",""
"150820","VIGIA","PA","2018","7810","10740","1936","221","89","2616"
"150820","VIGIA","PA","2021","6905","8584","1849","95","33","2418"
"150820","VIGIA","PA","2017","7486","10770","2045","175","115","3756"
"150820","VIGIA","PA","2005","2187","4079","","","",""
"150820","VIGIA","PA","2008","3747","6735","1093","","",""
"150820","VIGIA","PA","2009","4325","7861","1385","","",""
"150820","VIGIA","PA","2019","7306","9942","1892","133","105","2432"
"150820","VIGIA","PA","2007","3680","7296","","","",""
"150820","VIGIA","PA","2014","7084","10663","2100","142","28","4562"
"150820","VIGIA","PA","2010","5099","8958","1214","","",""
"150820","VIGIA","PA","2015","6544","9913","1891","137","9","4362"
"150820","VIGIA","PA","2013","6734","10724","1958","101","47","3591"
"150820","VIGIA","PA","2011","6320","10896","1631","37","5",""
"150830","VISEU","PA","2009","6512","14766","1895","","",""
"150830","VISEU","PA","2014","9705","20282","2913","203","198","8407"
"150830","VISEU","PA","2012","9439","20187","2908","254","65","4903"
"150830","VISEU","PA","2008","5912","13712","1277","","",""
"150830","VISEU","PA","2010","7109","15660","1749","","",""
"150830","VISEU","PA","2017","9186","18365","2865","253","461","8387"
"150830","VISEU","PA","2011","8907","20272","1221","57","7",""
"150830","VISEU","PA","2013","9842","21322","2566","163","105","6983"
"150830","VISEU","PA","2019","8760","16820","2941","149","395","7152"
"150830","VISEU","PA","2016","9394","19286","2854","229","385","8866"
"150830","VISEU","PA","2018","9086","17642","2886","190","474","7999"
"150830","VISEU","PA","2007","6321","14902","","","",""
"150830","VISEU","PA","2004","2193","5415","","","",""
"150830","VISEU","PA","2015","9696","19690","2809","96","278","8354"
"150830","VISEU","PA","2005","2788","6838","","","",""
"150830","VISEU","PA","2006","6577","15525","","","",""
"150830","VISEU","PA","2021","9163","15506","3206","331","78","7436"
"150830","VISEU","PA","2020","9432","16813","2945","2","258","7608"
"150835","VITÓRIA DO XINGU","PA","2004","462","1309","","","",""
"150835","VITÓRIA DO XINGU","PA","2011","1167","2409","258","5","1",""
"150835","VITÓRIA DO XINGU","PA","2007","699","1872","","","",""
"150835","VITÓRIA DO XINGU","PA","2016","1247","2782","371","56","84","607"
"150835","VITÓRIA DO XINGU","PA","2009","1046","2123","212","","",""
"150835","VITÓRIA DO XINGU","PA","2018","1128","2452","319","29","60","498"
"150835","VITÓRIA DO XINGU","PA","2015","1201","2468","353","32","11","355"
"150835","VITÓRIA DO XINGU","PA","2014","1117","2197","362","10","18","346"
"150835","VITÓRIA DO XINGU","PA","2006","518","1493","","","",""
"150835","VITÓRIA DO XINGU","PA","2013","1030","2047","255","","13","308"
"150835","VITÓRIA DO XINGU","PA","2021","1264","2316","369","43","16","716"
"150835","VITÓRIA DO XINGU","PA","2020","1307","2464","324","0","42","634"
"150835","VITÓRIA DO XINGU","PA","2008","887","2041","181","","",""
"150835","VITÓRIA DO XINGU","PA","2017","1254","2712","348","28","58","545"
"150835","VITÓRIA DO XINGU","PA","2005","472","1375","","","",""
"150835","VITÓRIA DO XINGU","PA","2019","1042","2240","289","40","74","506"
"150835","VITÓRIA DO XINGU","PA","2012","1127","2288","316","12","12","283"
"150835","VITÓRIA DO XINGU","PA","2010","1009","2041","155","","",""
"150840","XINGUARA","PA","2015","3295","6674","842","93","67","1244"
"150840","XINGUARA","PA","2020","3631","5933","806","6","107","1537"
"150840","XINGUARA","PA","2019","2910","5638","768","66","121","1191"
"150840","XINGUARA","PA","2009","1928","5508","595","","",""
"150840","XINGUARA","PA","2013","2955","6171","703","23","41","1173"
"150840","XINGUARA","PA","2011","2248","5536","583","27","",""
"150840","XINGUARA","PA","2008","2008","5441","597","","",""
"150840","XINGUARA","PA","2007","1672","5113","","","",""
"150840","XINGUARA","PA","2012","2708","6013","857","30","48","655"
"150840","XINGUARA","PA","2010","1972","5155","390","","",""
"150840","XINGUARA","PA","2005","762","2957","","","",""
"150840","XINGUARA","PA","2018","3204","6395","849","103","158","1180"
"150840","XINGUARA","PA","2017","2995","6279","890","92","196","1034"
"150840","XINGUARA","PA","2016","3166","6766","943","136","136","1358"
"150840","XINGUARA","PA","2021","3600","5691","980","119","44","1782"
"150840","XINGUARA","PA","2006","1607","5262","","","",""
